id_ligne;id_commande;id_produit;libelle_produit;quantite;prix_unitaire;remise_pct;montant_ligne
LIG-0000332;CMD-000127;PRD-0091;Électroportatif standard;2;199.24;15;338.71
LIG-0000333;CMD-000127;PRD-0156;Consommable premium;3;1310.31;10;3537.84
LIG-0000334;CMD-000128;PRD-0055;Électroportatif recyclé;3;176.8;0;530.4
LIG-0000335;CMD-000128;PRD-0030;Réseau renforcé;14;436.15;15;5190.18
LIG-0000336;CMD-000129;PRD-0065;Écriture compact;22;9.13;15;170.73
LIG-0000337;CMD-000129;PRD-0046;Consommable grand format;17;1058.85;0;18000.45
LIG-0000338;CMD-000129;PRD-0103;Bureau grand format;3;905.69;0;2717.07
LIG-0000339;CMD-000129;PRD-0086;Film économique;2;12.18;20;19.49
LIG-0000340;CMD-000130;PRD-0018;Siège standard;2;484.37;0;968.74
LIG-0000341;CMD-000130;PRD-0058;Nettoyage premium;17;22.04;0;374.68
LIG-0000342;CMD-000130;PRD-0094;Protection grand format;1;34.3;0;34.3
LIG-0000343;CMD-000130;PRD-0154;Réseau recyclé;1;1289.28;0;1289.28
LIG-0000344;CMD-000130;PRD-0134;Bureau compact;14;627.92;0;8790.88
LIG-0000345;CMD-000130;PRD-0160;Périphérique compact;8;493.39;20;3157.7
LIG-0000346;CMD-000131;PRD-0074;Siège renforcé;8;152.11;0;1216.88
LIG-0000347;CMD-000131;PRD-0120;Hygiène standard;6;8.56;0;51.36
LIG-0000348;CMD-000131;PRD-0025;Écriture compact;11;15.91;0;175.01
LIG-0000349;CMD-000132;PRD-0053;Bureau grand format;6;299.81;0;1798.86
LIG-0000350;CMD-000132;PRD-0039;Siège professionnel;5;479.93;0;2399.65
LIG-0000351;CMD-000132;PRD-0153;Papier grand format;1;5.11;10;4.6
LIG-0000352;CMD-000132;PRD-0146;Hygiène recyclé;10;67.78;15;576.13
LIG-0000353;CMD-000133;PRD-0170;Film premium;1;26.78;0;26.78
LIG-0000354;CMD-000134;PRD-0074;Siège renforcé;7;152.11;20;851.82
LIG-0000355;CMD-000134;PRD-0161;Siège recyclé;14;216.91;0;3036.74
LIG-0000356;CMD-000134;PRD-0142;Film premium;1;14.13;0;14.13
LIG-0000357;CMD-000135;PRD-0164;Électroportatif recyclé;1;76.3;20;61.04
LIG-0000358;CMD-000135;PRD-0070;Mesure standard;2;348.54;0;697.08
LIG-0000359;CMD-000135;PRD-0019;Film compact;3;41.29;20;99.1
LIG-0000360;CMD-000135;PRD-0048;Siège renforcé;19;733.01;15;11838.11
LIG-0000361;CMD-000136;PRD-0114;Mesure recyclé;10;141.07;0;1410.7
LIG-0000362;CMD-000137;PRD-0091;Électroportatif standard;1;199.24;15;169.35
LIG-0000363;CMD-000138;PRD-0089;Main professionnel;4;94.19;0;376.76
LIG-0000364;CMD-000138;PRD-0048;Siège renforcé;11;733.01;0;8063.11
LIG-0000365;CMD-000138;PRD-0148;Écriture compact;22;5.55;0;122.1
LIG-0000366;CMD-000139;PRD-0012;Consommable standard;15;432.89;15;5519.35
LIG-0000367;CMD-000139;PRD-0043;Carton renforcé;18;7.59;10;122.96
LIG-0000368;CMD-000139;PRD-0137;Électroportatif économique;8;599.46;10;4316.11
LIG-0000369;CMD-000139;PRD-0011;Siège professionnel;11;397.13;0;4368.43
LIG-0000370;CMD-000139;PRD-0018;Siège standard;11;484.37;0;5328.07
LIG-0000371;CMD-000140;PRD-0148;Écriture compact;1;5.55;0;5.55
LIG-0000372;CMD-000140;PRD-0008;Rangement premium;3;461.47;0;1384.41
LIG-0000373;CMD-000141;PRD-0155;Palette compact;8;27.98;0;223.84
LIG-0000374;CMD-000141;PRD-0075;Classement renforcé;9;5.19;0;46.71
LIG-0000375;CMD-000141;PRD-0085;Protection économique;10;86.66;0;866.6
LIG-0000376;CMD-000141;PRD-0131;Film recyclé;14;14.54;0;203.56
LIG-0000377;CMD-000142;PRD-0059;Écriture renforcé;4;23.3;0;93.2
LIG-0000378;CMD-000143;PRD-0174;Classement grand format;14;14.31;0;200.34
LIG-0000379;CMD-000143;PRD-0156;Consommable premium;9;1310.31;15;10023.87
LIG-0000380;CMD-000143;PRD-0086;Film économique;12;12.18;15;124.24
LIG-0000381;CMD-000143;PRD-0148;Écriture compact;11;5.55;5;58
LIG-0000382;CMD-000143;PRD-0133;Carton standard;1;16.73;0;16.73
LIG-0000383;CMD-000144;PRD-0113;Main professionnel;18;272.38;5;4657.7
LIG-0000384;CMD-000144;PRD-0114;Mesure recyclé;27;141.07;15;3237.56
LIG-0000385;CMD-000145;PRD-0149;Papier standard;1;5.61;0;5.61
LIG-0000386;CMD-000145;PRD-0051;Électroportatif premium;1;292.9;20;234.32
LIG-0000387;CMD-000145;PRD-0023;Nettoyage compact;1;109.63;0;109.63
LIG-0000388;CMD-000145;PRD-0046;Consommable grand format;1;1058.85;0;1058.85
LIG-0000389;CMD-000146;PRD-0062;Bureau recyclé;8;562.7;0;4501.6
LIG-0000390;CMD-000147;PRD-0114;Mesure recyclé;17;141.07;15;2038.46
LIG-0000391;CMD-000148;PRD-0142;Film premium;13;14.13;20;146.95
LIG-0000392;CMD-000148;PRD-0149;Papier standard;18;5.61;20;80.78
LIG-0000393;CMD-000148;PRD-0020;Périphérique recyclé;20;0;0;0
LIG-0000394;CMD-000149;PRD-0151;Main recyclé;14;124.66;0;1745.24
LIG-0000395;CMD-000149;PRD-0177;Nettoyage premium;7;103.15;0;722.05
LIG-0000396;CMD-000150;PRD-0160;Périphérique compact;1;493.39;0;493.39
LIG-0000397;CMD-000150;PRD-0076;Classement économique;7;18.64;0;130.48
LIG-0000398;CMD-000150;PRD-0043;Carton renforcé;3;7.59;0;22.77
LIG-0000399;CMD-000151;PRD-0149;Papier standard;1;5.61;0;5.61
LIG-0000400;CMD-000151;PRD-0030;Réseau renforcé;21;436.15;0;9159.15
LIG-0000401;CMD-000151;PRD-0104;Protection renforcé;1;7.67;10;6.9
LIG-0000402;CMD-000151;PRD-0124;Consommable renforcé;8;807.68;0;6461.44
LIG-0000403;CMD-000152;PRD-0033;Palette renforcé;1;10.07;0;10.07
LIG-0000404;CMD-000152;PRD-0010;Main renforcé;12;222.39;15;2268.38
LIG-0000405;CMD-000152;PRD-0044;Siège grand format;1;914.38;15;777.22
LIG-0000406;CMD-000153;PRD-0144;Réseau professionnel;6;1782.85;0;10697.1
LIG-0000407;CMD-000153;PRD-0143;Consommable standard;14;212.9;15;2533.51
LIG-0000408;CMD-000153;PRD-0029;Électroportatif premium;17;0;5;0
LIG-0000409;CMD-000154;PRD-0087;Palette économique;1;2.84;0;2.84
LIG-0000410;CMD-000154;PRD-0177;Nettoyage premium;1;103.15;0;103.15
LIG-0000411;CMD-000155;PRD-0179;Consommable grand format;1;369.05;0;369.05
LIG-0000412;CMD-000155;PRD-0087;Palette économique;1;2.84;5;2.7
LIG-0000413;CMD-000156;PRD-0024;Protection économique;7;91.05;0;637.35
LIG-0000414;CMD-000157;PRD-0087;Palette économique;11;2.84;0;31.24
LIG-0000415;CMD-000157;PRD-0051;Électroportatif premium;1;292.9;5;278.25
LIG-0000416;CMD-000157;PRD-0028;Écriture économique;25;25.16;5;597.55
LIG-0000417;CMD-000158;PRD-0014;Nettoyage économique;19;34.88;15;563.31
LIG-0000418;CMD-000158;PRD-0101;Protection standard;1;24.12;0;24.12
LIG-0000419;CMD-000158;PRD-0041;Main renforcé;5;369.33;0;1846.65
LIG-0000420;CMD-000159;PRD-0100;Périphérique compact;11;768.68;0;8455.48
LIG-0000421;CMD-000159;PRD-0081;Nettoyage standard;21;19.45;0;408.45
LIG-0000422;CMD-000160;PRD-0045;Carton compact;1;25.31;0;25.31
LIG-0000423;CMD-000160;PRD-0118;Réseau compact;1;842.75;0;842.75
LIG-0000424;CMD-000160;PRD-0019;Film compact;5;41.29;0;206.45
LIG-0000425;CMD-000160;PRD-0011;Siège professionnel;7;397.13;0;2779.91
LIG-0000426;CMD-000161;PRD-0115;Siège grand format;2;121.28;0;242.56
LIG-0000427;CMD-000162;PRD-0006;Film standard;1;30.94;0;30.94
LIG-0000428;CMD-000163;PRD-0089;Main professionnel;1;94.19;0;94.19
LIG-0000429;CMD-000164;PRD-0134;Bureau compact;4;627.92;0;2511.68
LIG-0000430;CMD-000165;PRD-0041;Main renforcé;22;369.33;0;8125.26
LIG-0000431;CMD-000166;PRD-0067;Film compact;7;16.18;20;90.61
LIG-0000432;CMD-000167;PRD-0022;Classement standard;1;4.05;0;4.05
LIG-0000433;CMD-000167;PRD-0050;Bureau standard;1;308.09;0;308.09
LIG-0000434;CMD-000168;PRD-0180;Siège grand format;7;382.49;0;2677.43
LIG-0000435;CMD-000169;PRD-0176;Hygiène économique;19;59.86;0;1137.34
LIG-0000436;CMD-000169;PRD-0149;Papier standard;5;5.61;0;30.87
LIG-0000437;CMD-000170;PRD-0122;Nettoyage compact;28;24.86;0;696.08
LIG-0000438;CMD-000171;PRD-0122;Nettoyage compact;11;24.86;0;273.46
LIG-0000439;CMD-000171;PRD-0104;Protection renforcé;1;7.67;0;7.67
LIG-0000440;CMD-000172;PRD-0044;Siège grand format;1;914.38;0;914.38
LIG-0000441;CMD-000173;PRD-0083;Écriture renforcé;4;26.72;0;106.88
LIG-0000442;CMD-000173;PRD-0167;Bureau économique;1;380.04;0;380.04
LIG-0000443;CMD-000173;PRD-0174;Classement grand format;2;14.31;0;28.62
LIG-0000444;CMD-000174;PRD-0051;Électroportatif premium;13;292.9;0;3807.7
LIG-0000445;CMD-000174;PRD-0093;Film premium;1;33.18;15;28.2
LIG-0000446;CMD-000175;PRD-0132;Écriture standard;1;2.36;15;2.01
LIG-0000447;CMD-000175;PRD-0028;Écriture économique;8;25.16;15;171.09
LIG-0000448;CMD-000176;PRD-0063;Nettoyage renforcé;9;86.74;0;780.66
LIG-0000449;CMD-000176;PRD-0034;Classement compact;14;19.92;15;237.05
LIG-0000450;CMD-000176;PRD-0124;Consommable renforcé;11;807.68;0;8884.48
LIG-0000451;CMD-000177;PRD-0133;Carton standard;6;16.73;5;95.36
LIG-0000452;CMD-000177;PRD-0045;Carton compact;11;25.31;5;264.49
LIG-0000453;CMD-000177;PRD-0015;Papier premium;1;25.04;20;20.03
LIG-0000454;CMD-000177;PRD-0101;Protection standard;3;24.12;20;57.89
LIG-0000455;CMD-000177;PRD-0078;Classement grand format;4;2.37;15;8.06
LIG-0000456;CMD-000177;PRD-0136;Bureau économique;1;64.4;0;64.4
LIG-0000457;CMD-000178;PRD-0097;Consommable grand format;10;65.95;20;527.6
LIG-0000458;CMD-000178;PRD-0095;Palette standard;19;25.99;10;444.43
LIG-0000459;CMD-000178;PRD-0070;Mesure standard;1;348.54;0;348.54
LIG-0000460;CMD-000179;PRD-0006;Film standard;17;30.94;20;420.78
LIG-0000461;CMD-000180;PRD-0145;Siège professionnel;8;221.36;0;1770.88
LIG-0000462;CMD-000181;PRD-0039;Siège professionnel;1;479.93;20;383.94
LIG-0000463;CMD-000181;PRD-0033;Palette renforcé;15;10.07;0;151.05
LIG-0000464;CMD-000182;PRD-0157;Hygiène renforcé;15;81.39;0;1220.85
LIG-0000465;CMD-000182;PRD-0015;Papier premium;8;25.04;0;200.32
LIG-0000466;CMD-000183;PRD-0023;Nettoyage compact;15;109.63;0;1644.45
LIG-0000467;CMD-000183;PRD-0016;Consommable recyclé;15;654.03;0;9810.45
LIG-0000468;CMD-000183;PRD-0101;Protection standard;5;24.12;5;114.57
LIG-0000469;CMD-000183;PRD-0107;Consommable grand format;15;1385.27;0;20779.05
LIG-0000470;CMD-000184;PRD-0180;Siège grand format;6;382.49;0;2294.94
LIG-0000471;CMD-000184;PRD-0066;Main compact;4;567.84;0;2271.36
LIG-0000472;CMD-000184;PRD-0109;Hygiène professionnel;6;34.75;15;177.23
LIG-0000473;CMD-000184;PRD-0065;Écriture compact;21;9.13;0;191.73
LIG-0000474;CMD-000185;PRD-0010;Main renforcé;5;222.39;15;945.16
LIG-0000475;CMD-000186;PRD-0016;Consommable recyclé;9;654.03;10;5297.64
LIG-0000476;CMD-000186;PRD-0091;Électroportatif standard;17;199.24;0;3387.08
LIG-0000477;CMD-000186;PRD-0077;Électroportatif premium;3;147.99;0;443.97
LIG-0000478;CMD-000186;PRD-0172;Rangement recyclé;11;502.43;0;5526.73
LIG-0000479;CMD-000187;PRD-0080;Main économique;1;533.87;0;533.87
LIG-0000480;CMD-000187;PRD-0059;Écriture renforcé;1;23.3;20;18.64
LIG-0000481;CMD-000188;PRD-0125;Bureau compact;11;471.82;0;5190.02
LIG-0000482;CMD-000188;PRD-0009;Réseau compact;1;483.76;0;483.76
LIG-0000483;CMD-000189;PRD-0062;Bureau recyclé;2;562.7;20;900.32
LIG-0000484;CMD-000189;PRD-0139;Classement grand format;9;10.37;0;93.33
LIG-0000485;CMD-000189;PRD-0096;Électroportatif premium;3;14.07;0;42.21
LIG-0000486;CMD-000190;PRD-0067;Film compact;7;16.18;0;113.26
LIG-0000487;CMD-000190;PRD-0077;Électroportatif premium;7;147.99;0;1035.93
LIG-0000488;CMD-000191;PRD-0114;Mesure recyclé;5;141.07;0;705.35
LIG-0000489;CMD-000191;PRD-0064;Classement économique;4;17.73;0;70.92
LIG-0000490;CMD-000191;PRD-0008;Rangement premium;5;461.47;0;2307.35
LIG-0000491;CMD-000192;PRD-0149;Papier standard;1;5.61;0;5.61
LIG-0000492;CMD-000193;PRD-0080;Main économique;4;533.87;0;2135.48
LIG-0000493;CMD-000193;PRD-0157;Hygiène renforcé;3;81.39;0;244.17
LIG-0000494;CMD-000194;PRD-0069;Protection professionnel;8;59.74;0;477.92
LIG-0000495;CMD-000194;PRD-0008;Rangement premium;1;461.47;20;369.18
LIG-0000496;CMD-000194;PRD-0136;Bureau économique;3;64.4;0;193.2
LIG-0000497;CMD-000194;PRD-0088;Hygiène professionnel;1;97.96;0;97.96
LIG-0000498;CMD-000194;PRD-0043;Carton renforcé;3;7.59;0;22.77
LIG-0000499;CMD-000194;PRD-0059;Écriture renforcé;12;23.3;0;279.6
LIG-0000500;CMD-000195;PRD-0085;Protection économique;5;86.66;0;433.3
LIG-0000501;CMD-000195;PRD-0047;Papier recyclé;1;18.64;0;18.64
LIG-0000502;CMD-000195;PRD-0108;Mesure recyclé;9;429.07;0;3861.63
LIG-0000503;CMD-000196;PRD-0171;Main compact;6;204.21;0;1225.26
LIG-0000504;CMD-000196;PRD-0023;Nettoyage compact;6;109.63;0;657.78
LIG-0000505;CMD-000197;PRD-0105;Carton économique;5;42.64;0;213.2
LIG-0000506;CMD-000198;PRD-0020;Périphérique recyclé;18;0;0;0
LIG-0000507;CMD-000198;PRD-0169;Mesure premium;1;46.72;0;46.72
LIG-0000508;CMD-000198;PRD-0021;Film professionnel;1;31.13;0;31.13
LIG-0000509;CMD-000198;PRD-0051;Électroportatif premium;1;292.9;10;263.61
LIG-0000510;CMD-000198;PRD-0157;Hygiène renforcé;8;81.39;0;651.12
LIG-0000511;CMD-000198;PRD-0149;Papier standard;8;5.61;0;44.88
LIG-0000512;CMD-000199;PRD-0175;Film grand format;11;19.42;0;213.62
LIG-0000513;CMD-000199;PRD-0103;Bureau grand format;1;905.69;0;905.69
LIG-0000514;CMD-000199;PRD-0120;Hygiène standard;1;8.56;0;8.56
LIG-0000515;CMD-000200;PRD-0145;Siège professionnel;2;221.36;0;442.72
LIG-0000516;CMD-000200;PRD-0145;Siège professionnel;4;221.36;0;885.44
LIG-0000517;CMD-000200;PRD-0160;Périphérique compact;4;493.39;0;1973.56
LIG-0000518;CMD-000200;PRD-0017;Film recyclé;13;35.22;0;457.86
LIG-0000519;CMD-000201;PRD-0059;Écriture renforcé;17;23.3;0;396.1
LIG-0000520;CMD-000202;PRD-0138;Nettoyage économique;5;79.5;15;337.88
LIG-0000521;CMD-000202;PRD-0144;Réseau professionnel;1;1782.85;0;1782.85
LIG-0000522;CMD-000202;PRD-0163;Mesure grand format;2;422.36;0;844.72
LIG-0000523;CMD-000203;PRD-0052;Réseau premium;2;284.48;10;512.06
LIG-0000524;CMD-000204;PRD-0173;Électroportatif professionnel;11;20.89;0;229.79
LIG-0000525;CMD-000204;PRD-0114;Mesure recyclé;4;141.07;0;564.28
LIG-0000526;CMD-000205;PRD-0127;Périphérique recyclé;6;1658.24;0;9949.44
LIG-0000527;CMD-000205;PRD-0060;Réseau recyclé;3;415.19;0;1245.57
LIG-0000528;CMD-000206;PRD-0135;Protection recyclé;2;79.53;20;127.25
LIG-0000529;CMD-000206;PRD-0061;Nettoyage grand format;2;92.93;0;185.86
LIG-0000530;CMD-000207;PRD-0149;Papier standard;13;5.61;0;72.93
LIG-0000531;CMD-000207;PRD-0176;Hygiène économique;3;59.86;0;179.58
LIG-0000532;CMD-000207;PRD-0105;Carton économique;1;42.64;5;40.51
LIG-0000533;CMD-000208;PRD-0121;Bureau standard;1;732.7;0;732.7
LIG-0000534;CMD-000209;PRD-0155;Palette compact;1;27.98;0;27.98
LIG-0000535;CMD-000209;PRD-0033;Palette renforcé;1;10.07;20;8.06
LIG-0000536;CMD-000209;PRD-0174;Classement grand format;1;14.31;0;14.31
LIG-0000537;CMD-000210;PRD-0134;Bureau compact;2;627.92;20;1004.67
LIG-0000538;CMD-000210;PRD-0139;Classement grand format;1;10.37;0;10.37
LIG-0000539;CMD-000211;PRD-0007;Périphérique standard;1;1276.11;10;1148.5
LIG-0000540;CMD-000211;PRD-0114;Mesure recyclé;1;141.07;0;141.07
LIG-0000541;CMD-000212;PRD-0112;Hygiène standard;24;26.56;0;637.44
LIG-0000542;CMD-000212;PRD-0164;Électroportatif recyclé;4;76.3;0;305.2
LIG-0000543;CMD-000212;PRD-0071;Périphérique économique;5;1370.97;0;6854.85
LIG-0000544;CMD-000212;PRD-0024;Protection économique;6;91.05;20;437.04
LIG-0000545;CMD-000213;PRD-0021;Film professionnel;8;31.13;10;224.14
LIG-0000546;CMD-000213;PRD-0010;Main renforcé;1;222.39;0;222.39
LIG-0000547;CMD-000213;PRD-0121;Bureau standard;8;732.7;15;4982.36
LIG-0000548;CMD-000214;PRD-0065;Écriture compact;1;9.13;0;9.13
LIG-0000549;CMD-000214;PRD-0173;Électroportatif professionnel;1;20.89;5;19.85
LIG-0000550;CMD-000214;PRD-0075;Classement renforcé;3;5.19;15;13.23
LIG-0000551;CMD-000214;PRD-0070;Mesure standard;1;348.54;0;348.54
LIG-0000552;CMD-000215;PRD-0127;Périphérique recyclé;1;1658.24;0;1658.24
LIG-0000553;CMD-000215;PRD-0174;Classement grand format;1;14.31;0;14.31
LIG-0000554;CMD-000216;PRD-0005;Film premium;1;17.88;0;17.88
LIG-0000555;CMD-000216;PRD-0127;Périphérique recyclé;1;1658.24;0;1658.24
LIG-0000556;CMD-000216;PRD-0037;Protection grand format;12;61.86;20;593.86
LIG-0000557;CMD-000216;PRD-0019;Film compact;11;41.29;0;454.19
LIG-0000558;CMD-000217;PRD-0045;Carton compact;13;25.31;10;296.13
LIG-0000559;CMD-000217;PRD-0172;Rangement recyclé;14;502.43;0;7034.02
LIG-0000560;CMD-000218;PRD-0154;Réseau recyclé;10;1289.28;15;10958.88
LIG-0000561;CMD-000218;PRD-0108;Mesure recyclé;1;429.07;0;429.07
LIG-0000562;CMD-000218;PRD-0067;Film compact;9;16.18;0;145.62
LIG-0000563;CMD-000218;PRD-0132;Écriture standard;1;2.36;0;2.36
LIG-0000564;CMD-000219;PRD-0010;Main renforcé;13;222.39;0;2891.07
LIG-0000565;CMD-000219;PRD-0107;Consommable grand format;3;1385.27;0;4155.81
LIG-0000566;CMD-000220;PRD-0059;Écriture renforcé;1;23.3;0;23.3
LIG-0000567;CMD-000221;PRD-0124;Consommable renforcé;1;807.68;5;767.3
LIG-0000568;CMD-000222;PRD-0164;Électroportatif recyclé;2;76.3;0;152.6
LIG-0000569;CMD-000222;PRD-0123;Classement professionnel;6;8.95;0;53.7
LIG-0000570;CMD-000222;PRD-0157;Hygiène renforcé;8;81.39;5;618.56
LIG-0000571;CMD-000223;PRD-0120;Hygiène standard;21;8.56;0;179.76
LIG-0000572;CMD-000224;PRD-0107;Consommable grand format;1;1385.27;0;1385.27
LIG-0000573;CMD-000224;PRD-0004;Consommable économique;9;869.98;0;7829.82
LIG-0000574;CMD-000225;PRD-0067;Film compact;3;16.18;0;48.54
LIG-0000575;CMD-000225;PRD-0142;Film premium;1;14.13;0;14.13
LIG-0000576;CMD-000226;PRD-0166;Main renforcé;10;243.67;0;2436.7
LIG-0000577;CMD-000227;PRD-0106;Palette économique;3;20.34;0;61.02
LIG-0000578;CMD-000228;PRD-0109;Hygiène professionnel;6;34.75;0;208.5
LIG-0000579;CMD-000229;PRD-0022;Classement standard;1;4.05;0;4.05
LIG-0000580;CMD-000230;PRD-0096;Électroportatif premium;14;14.07;0;196.98
LIG-0000581;CMD-000230;PRD-0069;Protection professionnel;3;59.74;0;179.22
LIG-0000582;CMD-000230;PRD-0092;Nettoyage standard;5;66.06;20;264.24
LIG-0000583;CMD-000230;PRD-0167;Bureau économique;1;380.04;20;304.03
LIG-0000584;CMD-000231;PRD-0175;Film grand format;10;19.42;10;174.78
LIG-0000585;CMD-000232;PRD-0080;Main économique;5;533.87;0;2669.35
LIG-0000586;CMD-000232;PRD-0156;Consommable premium;20;1310.31;0;26206.2
LIG-0000587;CMD-000233;PRD-0068;Carton économique;8;4.47;0;35.76
LIG-0000588;CMD-000233;PRD-0098;Classement renforcé;8;7.78;0;62.24
LIG-0000589;CMD-000233;PRD-0134;Bureau compact;10;627.92;0;6279.2
LIG-0000590;CMD-000234;PRD-0117;Hygiène professionnel;12;89.98;15;917.8
LIG-0000591;CMD-000234;PRD-0103;Bureau grand format;3;905.69;0;2717.07
LIG-0000592;CMD-000234;PRD-0060;Réseau recyclé;11;415.19;0;4567.09
LIG-0000593;CMD-000235;PRD-0098;Classement renforcé;2;7.78;15;13.23
LIG-0000594;CMD-000235;PRD-0048;Siège renforcé;14;733.01;0;10262.14
LIG-0000595;CMD-000235;PRD-0106;Palette économique;4;20.34;0;81.36
LIG-0000596;CMD-000235;PRD-0099;Film renforcé;10;20.67;0;206.7
LIG-0000597;CMD-000235;PRD-0118;Réseau compact;16;842.75;0;13484
LIG-0000598;CMD-000236;PRD-0056;Électroportatif standard;4;117.95;5;448.21
LIG-0000599;CMD-000237;PRD-0058;Nettoyage premium;23;22.04;5;481.57
LIG-0000600;CMD-000237;PRD-0075;Classement renforcé;7;5.19;0;36.33
LIG-0000601;CMD-000237;PRD-0173;Électroportatif professionnel;4;20.89;15;71.03
LIG-0000602;CMD-000238;PRD-0135;Protection recyclé;1;79.53;20;63.62
LIG-0000603;CMD-000238;PRD-0073;Périphérique professionnel;7;1490.22;0;10431.54
LIG-0000604;CMD-000238;PRD-0004;Consommable économique;15;869.98;0;13049.7
LIG-0000605;CMD-000238;PRD-0143;Consommable standard;2;212.9;0;425.8
LIG-0000606;CMD-000239;PRD-0042;Carton renforcé;21;4.52;0;94.92
LIG-0000607;CMD-000239;PRD-0107;Consommable grand format;1;1385.27;0;1385.27
LIG-0000608;CMD-000240;PRD-0038;Film renforcé;24;28.5;0;684
LIG-0000609;CMD-000240;PRD-0133;Carton standard;11;16.73;0;184.03
LIG-0000610;CMD-000240;PRD-0152;Consommable recyclé;1;530.77;0;530.77
LIG-0000611;CMD-000241;PRD-0128;Électroportatif économique;12;185.02;15;1887.2
LIG-0000612;CMD-000241;PRD-0180;Siège grand format;12;382.49;5;4360.39
LIG-0000613;CMD-000241;PRD-0106;Palette économique;9;20.34;0;183.06
LIG-0000614;CMD-000242;PRD-0152;Consommable recyclé;1;530.77;0;530.77
LIG-0000615;CMD-000243;PRD-0100;Périphérique compact;9;768.68;10;6226.31
LIG-0000616;CMD-000244;PRD-0121;Bureau standard;7;732.7;0;5128.9
LIG-0000617;CMD-000245;PRD-0030;Réseau renforcé;2;436.15;5;828.69
LIG-0000618;CMD-000245;PRD-0089;Main professionnel;23;94.19;0;2166.37
LIG-0000619;CMD-000246;PRD-0013;Protection économique;14;36.28;15;431.73
LIG-0000620;CMD-000246;PRD-0088;Hygiène professionnel;9;97.96;0;881.64
LIG-0000621;CMD-000247;PRD-0054;Main renforcé;10;260.86;0;2608.6
LIG-0000622;CMD-000247;PRD-0122;Nettoyage compact;9;24.86;0;223.74
LIG-0000623;CMD-000247;PRD-0121;Bureau standard;8;732.7;5;5568.52
LIG-0000624;CMD-000248;PRD-0099;Film renforcé;23;20.67;0;475.41
LIG-0000625;CMD-000248;PRD-0066;Main compact;1;567.84;15;482.66
LIG-0000626;CMD-000248;PRD-0089;Main professionnel;1;94.19;0;94.19
LIG-0000627;CMD-000248;PRD-0025;Écriture compact;1;15.91;0;15.91
LIG-0000628;CMD-000249;PRD-0087;Palette économique;1;2.84;0;2.84
LIG-0000629;CMD-000250;PRD-0081;Nettoyage standard;13;19.45;10;227.57
LIG-0000630;CMD-000250;PRD-0151;Main recyclé;2;124.66;20;199.46
LIG-0000631;CMD-000251;PRD-0163;Mesure grand format;16;422.36;5;6419.87
LIG-0000632;CMD-000251;PRD-0165;Mesure renforcé;1;260.45;0;260.45
LIG-0000633;CMD-000252;PRD-0062;Bureau recyclé;7;562.7;0;3938.9
LIG-0000634;CMD-000253;PRD-0079;Rangement premium;7;734.76;0;5143.32
LIG-0000635;CMD-000254;PRD-0117;Hygiène professionnel;12;89.98;0;1079.76
LIG-0000636;CMD-000254;PRD-0152;Consommable recyclé;17;530.77;20;7218.47
LIG-0000637;CMD-000255;PRD-0079;Rangement premium;5;734.76;0;3673.8
LIG-0000638;CMD-000255;PRD-0129;Film économique;11;32.32;0;355.52
LIG-0000639;CMD-000256;PRD-0118;Réseau compact;1;842.75;0;842.75
LIG-0000640;CMD-000256;PRD-0074;Siège renforcé;2;152.11;0;304.22
LIG-0000641;CMD-000256;PRD-0085;Protection économique;11;86.66;0;953.26
LIG-0000642;CMD-000257;PRD-0082;Main grand format;5;272.98;0;1364.9
LIG-0000643;CMD-000257;PRD-0051;Électroportatif premium;5;292.9;0;1464.5
LIG-0000644;CMD-000257;PRD-0050;Bureau standard;1;308.09;15;261.88
LIG-0000645;CMD-000258;PRD-0033;Palette renforcé;5;10.07;0;50.35
LIG-0000646;CMD-000258;PRD-0024;Protection économique;9;91.05;0;819.45
LIG-0000647;CMD-000258;PRD-0116;Classement grand format;10;8.02;0;80.2
LIG-0000648;CMD-000259;PRD-0069;Protection professionnel;8;59.74;0;477.92
LIG-0000649;CMD-000259;PRD-0153;Papier grand format;12;5.11;0;61.32
LIG-0000650;CMD-000260;PRD-0030;Réseau renforcé;14;436.15;0;6106.1
LIG-0000651;CMD-000261;PRD-0049;Nettoyage professionnel;1;27.78;0;27.78
