id_commande;reference;id_client;id_site;id_commercial;canal;date_commande;date_livraison_prevue;date_livraison_reelle;statut;nombre_lignes;montant_ht;remise_pct;montant_ttc;devise
CMD-000174;C2023-000174;CLI-01664;SIT-02095;COM-0029;Appel d’offres;2023-09-18;2023-09-24;2023-09-27;livrée;2;3835.9;5;4603.08;EUR
CMD-000175;C2023-000175;CLI-02249;SIT-02835;COM-0051;Agence;2023-09-18;2023-10-02;2023-10-09;livrée;2;173.1;2;207.72;EUR
CMD-000176;C2023-000176;CLI-01469;;COM-0029;Appel d’offres;2023-09-18;2023-09-29;2023-10-10;livrée;3;9902.19;0;11882.63;EUR
CMD-000177;C2023-000177;CLI-01039;SIT-01290;COM-0045;Agence;18/09/2023;2023-09-26;2023-09-30;livrée;6;510.23;2;612.28;EUR
CMD-000178;C2023-000178;CLI-01532;SIT-01934;COM-0019;Agence;2023-09-18;2023-09-30;2023-10-07;livrée;3;1320.57;10;1584.68;EUR
CMD-000179;C2023-000179;CLI-00457;SIT-00556;COM-0042;Agence;2023-09-18;2023-09-28;2023-09-26;livrée;1;420.78;0;504.94;EUR
CMD-000180;C2023-000180;CLI-02082;SIT-02612;COM-0060;Web;2023-09-18;2023-09-24;2023-10-02;livrée;1;1770.88;0;2125.06;EUR
CMD-000181;C2023-000181;CLI-00138;SIT-00171;COM-0032;Appel d’offres;2023-09-18;2023-09-29;2023-10-01;livrée;2;534.99;0;641.99;EUR
CMD-000182;C2023-000182;CLI-01776;SIT-02228;COM-0026;Agence;2023-09-18;2023-09-30;2023-09-29;livrée;2;1421.17;2;1705.4;EUR
CMD-000183;C2023-000183;CLI-00403;SIT-00492;COM-0031;Web;2023-09-18;2023-09-25;2023-09-30;livrée;4;32348.52;0;38818.22;EUR
CMD-000184;C2023-000184;CLI-01131;SIT-01400;COM-0054;Partenaire;2023-09-18;2023-10-03;2023-10-15;livrée;4;4935.26;0;5922.31;EUR
CMD-000185;C2023-000185;CLI-00577;;COM-0001;Agence;2023-09-18;2023-09-29;2023-10-04;livrée;1;945.16;0;1134.19;EUR
CMD-000186;C2023-000186;CLI-02477;SIT-03116;COM-0001;Agence;2023-09-18;2023-09-23;2023-09-28;livrée;4;14655.42;0;17586.5;EUR
CMD-000187;C2023-000187;CLI-00893;SIT-01105;COM-0003;Agence;2023-09-18;2023-10-03;2023-10-02;livrée;2;552.51;5;663.01;EUR
CMD-000188;C2023-000188;CLI-00298;SIT-00361;COM-0012;Agence;2023-09-18;2023-10-03;2023-10-15;livrée;2;5673.78;0;6808.54;EUR
CMD-000189;C2023-000189;CLI-01062;;COM-0052;Web;2023-09-18;2023-09-25;;annulée;3;1035.86;0;1243.03;EUR
CMD-000190;C2023-000190;CLI-00708;;COM-0041;Appel d’offres;2023-09-18;2023-10-03;2023-10-11;livrée;2;1149.19;0;1379.03;EUR
CMD-000191;C2023-000191;CLI-02406;SIT-03021;COM-0007;Téléphone;2023-09-18;2023-09-29;2023-10-10;livrée;3;3083.62;0;3700.34;EUR
CMD-000192;C2023-000192;CLI-00194;;COM-0022;Web;2023-09-18;2023-09-26;2023-09-26;en cours;1;5.61;0;6.73;EUR
CMD-000193;C2023-000193;CLI-01395;SIT-01758;COM-0033;Téléphone;2023-09-18;2023-10-01;2023-10-11;livrée;2;2379.65;10;2855.58;EUR
CMD-000194;C2023-000194;CLI-00487;SIT-00591;COM-0031;Téléphone;2023-09-18;2023-09-26;2023-10-02;livrée;6;1440.63;0;1728.76;EUR
CMD-000195;C2023-000195;CLI-01950;;COM-0004;Appel d’offres;2023-09-19;2023-09-28;2023-10-10;livrée;3;4313.57;0;5176.28;EUR
CMD-000196;C2023-000196;CLI-00494;SIT-00604;COM-0022;Web;2023-09-19;2023-09-26;2023-10-06;Annulee;2;1883.04;0;2259.65;EUR
CMD-000197;C2023-000197;CLI-00506;SIT-00621;COM-0024;Partenaire;2023-09-19;2023-09-25;2023-09-23;livrée;1;213.2;0;255.84;EUR
CMD-000198;C2023-000198;CLI-01362;SIT-01714;COM-0057;Partenaire;2023-09-19;2023-10-02;2023-10-06;livrée;6;1037.46;5;1244.95;EUR
CMD-000199;C2023-000199;CLI-00361;SIT-00440;COM-0036;Agence;2023-09-19;2023-10-04;2023-10-04;livrée;3;1127.87;10;1353.44;EUR
CMD-000200;C2023-000200;CLI-02459;;COM-0014;Web;2023-09-19;2023-09-28;2023-09-29;livrée;4;3759.58;10;4511.5;EUR
CMD-000201;C2023-000201;CLI-01889;SIT-02360;COM-0030;Agence;2023-09-19;2023-10-02;2023-10-04;livrée;1;396.1;2;475.32;EUR
CMD-000202;C2023-000202;CLI-00779;SIT-00954;COM-0013;Partenaire;2023-09-19;2023-10-03;2023-10-06;livrée;3;2965.45;0;3558.54;EUR
CMD-000203;C2023-000203;CLI-01979;SIT-02471;COM-0005;Web;2023-09-19;2023-09-29;2023-10-06;livrée;1;512.06;0;614.47;EUR
CMD-000204;C2023-000204;CLI-01106;;COM-0022;Appel d’offres;2023-09-19;2023-10-04;2023-10-07;livrée;2;794.07;10;952.88;EUR
CMD-000205;C2023-000205;CLI-00964;SIT-01195;COM-0044;Téléphone;2023-09-19;2023-09-27;2023-10-04;livrée;2;11195.01;0;13434.01;EUR
CMD-000206;C2023-000206;CLI-00638;SIT-00782;COM-0041;Web;2023-09-19;2023-10-02;2023-10-09;livrée;2;313.11;0;375.73;EUR
CMD-000207;C2023-000207;CLI-01139;SIT-01409;COM-0011;Web;2023-09-19;2023-10-04;2023-10-11;livrée;3;293.02;0;351.62;EUR
CMD-000208;C2023-000208;CLI-01918;;COM-0050;Appel d’offres;2023-09-19;2023-10-01;;annulée;1;732.7;0;879.24;EUR
CMD-000209;C2023-000209;CLI-02001;SIT-02501;COM-0059;Web;2023-09-19;2023-10-02;2023-10-10;livrée;3;50.35;0;60.42;EUR
CMD-000210;C2023-000210;CLI-00832;SIT-01022;COM-0001;Web;2023-09-19;2023-10-04;2023-10-16;livrée;2;1015.04;0;1218.05;EUR
CMD-000211;C2023-000211;CLI-01422;SIT-01785;COM-0034;Web;2023-09-19;2023-09-27;2023-09-25;livrée;2;1289.57;5;1547.48;EUR
CMD-000212;C2023-000212;CLI-01292;SIT-01620;COM-0021;Téléphone;2023-09-19;2023-09-24;2023-09-30;livrée;4;8234.53;0;9881.44;EUR
CMD-000213;C2023-000213;CLI-00312;;COM-0049;Web;2023-09-19;2023-09-30;2023-10-03;livrée;3;5428.89;0;6514.67;EUR
CMD-000214;C2023-000214;CLI-02281;SIT-02874;COM-0011;Appel d’offres;2023-09-19;2023-10-03;2023-10-14;livrée;4;390.75;0;468.9;EUR
CMD-000215;C2023-000215;CLI-01532;SIT-01934;COM-0019;Appel d’offres;2023-09-19;2023-09-22;2023-10-01;livrée;2;1672.55;0;2007.06;EUR
CMD-000216;C2023-000216;CLI-01765;SIT-02219;COM-0042;Web;19/09/2023;2023-09-28;2023-10-02;livrée;4;2724.17;0;3269;EUR
CMD-000217;C2023-000217;CLI-00616;SIT-00748;COM-0042;Web;2023-09-19;2023-10-01;2023-10-08;LIVREE;2;7330.15;0;8796.18;EUR
CMD-000218;C2023-000218;CLI-01335;SIT-01674;COM-0029;Téléphone;2023-09-19;2023-09-23;2023-10-01;livrée;4;11535.93;0;13843.12;EUR
CMD-000219;C2023-000219;CLI-00202;SIT-00261;COM-0011;Partenaire;2023-09-19;2023-10-01;2023-09-29;livrée;2;7046.88;0;8456.26;EUR
CMD-000220;C2023-000220;CLI-00746;;COM-0020;Agence;2023-09-19;2023-10-03;2023-10-13;livrée;1;23.3;0;27.96;EUR
CMD-000221;C2023-000221;CLI-01719;SIT-02161;COM-0004;Téléphone;2023-09-19;2023-09-23;2023-09-24;livrée;1;767.3;0;920.76;EUR
CMD-000222;C2023-000222;CLI-00349;SIT-00419;COM-0047;Partenaire;2023-09-19;2023-09-28;2023-09-29;livrée;3;824.86;0;989.83;EUR
CMD-000223;C2023-000223;CLI-01005;SIT-01255;COM-0040;Appel d’offres;2023-09-19;2023-09-25;2023-10-02;livrée;1;179.76;0;215.71;EUR
CMD-000224;C2023-000224;CLI-02083;SIT-02614;COM-0033;Appel d’offres;2023-09-19;2023-09-30;2023-09-29;livrée;2;9215.09;0;11058.11;EUR
CMD-000225;C2023-000225;CLI-01483;SIT-01864;COM-0022;Appel d’offres;2023-09-19;2023-09-27;;annulée;2;62.67;0;75.2;EUR
CMD-000226;C2023-000226;CLI-01468;;COM-0012;Web;2023-09-19;2023-10-01;2023-10-13;livrée;1;2436.7;0;2924.04;EUR
CMD-000227;C2023-000227;CLI-00351;SIT-00425;COM-0036;Téléphone;2023-09-19;2023-10-04;2023-10-12;livrée;1;61.02;0;73.22;EUR
CMD-000228;C2023-000228;CLI-01265;;COM-0050;Appel d’offres;2023-09-19;2023-09-28;2023-10-10;livrée;1;208.5;0;250.2;EUR
CMD-000229;C2023-000229;CLI-02222;SIT-02804;COM-0049;Téléphone;2023-09-19;2023-10-04;2023-10-05;livrée;1;4.05;0;4.86;EUR
CMD-000230;C2023-000230;CLI-01847;SIT-02308;COM-0058;Téléphone;2023-09-19;2023-09-30;2023-10-02;livrée;4;944.47;0;1133.36;EUR
CMD-000231;C2023-000231;CLI-01231;SIT-01539;COM-0015;Téléphone;2023-09-20;2023-09-28;;annulée;1;174.78;0;209.74;EUR
CMD-000232;C2023-000232;CLI-00177;;COM-0002;Web;2023-09-20;2023-09-23;2023-10-03;livrée;2;28875.55;0;34650.66;EUR
CMD-000233;C2023-000233;CLI-00591;SIT-00723;COM-0001;Téléphone;20/09/2023;2023-09-26;2023-09-30;livrée;3;6377.2;0;7652.64;EUR
CMD-000234;C2023-000234;CLI-01957;SIT-02446;COM-0001;Web;2023-09-20;2023-10-02;2023-10-03;livrée;3;8201.96;0;9842.35;EUR
CMD-000235;C2023-000235;CLI-02365;SIT-02965;COM-0054;Web;2023-09-20;2023-10-03;2023-10-06;livrée;5;24047.43;0;28856.92;EUR
CMD-000236;C2023-000236;CLI-01978;SIT-02469;COM-0015;Agence;2023-09-20;2023-10-03;2023-10-04;livrée;1;448.21;0;537.85;EUR
CMD-000237;C2023-000237;CLI-00508;SIT-00625;COM-0043;Téléphone;2023-09-20;2023-10-05;2023-10-13;livrée;3;588.93;0;706.72;EUR
CMD-000238;C2023-000238;CLI-00852;SIT-01052;COM-0014;Web;2023-09-20;2023-09-25;2023-10-01;livrée;4;23970.66;0;28764.79;EUR
CMD-000239;C2023-000239;CLI-00052;SIT-00063;COM-0046;Partenaire;2023-09-20;2023-10-05;2023-10-15;livrée;2;1480.19;0;1776.23;EUR
CMD-000240;C2023-000240;CLI-00039;SIT-00039;COM-0060;Web;2023-09-20;2023-09-25;2023-10-02;livrée;3;1398.8;0;1678.56;EUR
CMD-000241;C2023-000241;CLI-00462;SIT-00562;COM-0057;Partenaire;2023-09-20;2023-10-04;;annulée;3;6430.65;10;7716.78;EUR
CMD-000242;C2023-000242;CLI-01812;SIT-02267;COM-0006;Appel d’offres;2023-09-20;2023-09-29;2023-09-29;livrée;1;530.77;2;636.92;EUR
CMD-000243;C2023-000243;CLI-02281;SIT-02874;COM-0011;Partenaire;2023-09-20;2023-10-05;2023-10-09;livrée;1;6226.31;5;7471.57;EUR
CMD-000244;C2023-000244;CLI-00044;SIT-00048;COM-0044;Téléphone;2023-09-20;2023-09-26;2023-10-01;livrée;1;5128.9;0;6154.68;EUR
CMD-000245;C2023-000245;CLI-01300;SIT-01628;COM-0017;Appel d’offres;2023-09-20;2023-09-25;2023-10-03;livrée;2;2995.06;2;3594.07;EUR
CMD-000246;C2023-000246;CLI-02324;;COM-0043;Appel d’offres;2023-09-20;2023-10-03;2023-10-10;Annulee;2;1313.37;2;1576.04;EUR
CMD-000247;C2023-000247;CLI-00979;SIT-01220;COM-0018;Agence;2023-09-20;2023-09-27;2023-09-29;livrée;3;8400.86;0;10081.03;EUR
CMD-000248;C2023-000248;CLI-00754;SIT-00927;COM-0013;Partenaire;2023-09-20;2023-10-05;2023-10-17;livrée;4;1068.17;0;1281.8;EUR
CMD-000249;C2023-000249;CLI-02140;SIT-02693;COM-0036;Web;2023-09-20;2023-09-25;2023-09-27;livrée;1;2.84;0;3.41;EUR
CMD-000250;C2023-000250;CLI-02000;SIT-02500;COM-0053;Partenaire;2023-09-20;2023-09-23;2023-10-01;livrée;2;427.03;0;512.44;EUR
CMD-000251;C2023-000251;CLI-00508;SIT-00625;COM-0043;Appel d’offres;2023-09-20;2023-09-30;2023-10-05;livrée;2;6680.32;0;8016.38;EUR
CMD-000252;C2023-000252;CLI-00975;SIT-01214;COM-0016;Agence;2023-09-20;2023-09-24;2023-09-23;livrée;1;3938.9;0;4726.68;EUR
CMD-000253;C2023-000253;CLI-02227;SIT-02810;COM-0037;Appel d’offres;2023-09-20;2023-09-25;2023-10-06;livrée;1;5143.32;0;6171.98;EUR
CMD-000254;C2023-000254;CLI-01532;SIT-01934;COM-0019;Agence;20/09/2023;2023-09-28;2023-10-07;livrée;2;8298.23;2;9957.88;EUR
CMD-000255;C2023-000255;CLI-02215;SIT-02796;COM-0048;Appel d’offres;2023-09-20;2023-09-24;2023-09-29;livrée;2;4029.32;0;4835.18;EUR
CMD-000256;C2023-000256;CLI-00236;SIT-00298;COM-0053;Téléphone;2023-09-20;2023-10-03;2023-10-01;LIVREE;3;2100.23;0;2520.28;EUR
CMD-000257;C2023-000257;CLI-01906;;COM-0055;Web;2023-09-20;2023-10-03;2023-10-11;livrée;3;3091.28;5;3709.54;EUR
CMD-000258;C2023-000258;CLI-00578;SIT-00712;COM-0055;Appel d’offres;2023-09-20;2023-09-29;2023-10-01;livrée;3;950;0;1140;EUR
CMD-000259;C2023-000259;CLI-02180;SIT-02754;COM-0035;Appel d’offres;2023-09-20;2023-09-24;2023-10-05;livrée;2;539.24;0;647.09;EUR
CMD-000260;C2023-000260;CLI-01804;SIT-02256;COM-0055;Agence;2023-09-20;2023-10-05;2023-10-12;livrée;1;6106.1;0;7327.32;EUR
CMD-000261;C2023-000261;CLI-01512;SIT-01906;COM-0031;Web;2023-09-20;2023-09-24;2023-09-22;livrée;3;4427.73;0;5313.28;EUR
CMD-000262;C2023-000262;CLI-02479;SIT-03119;COM-0026;Téléphone;2023-09-20;2023-10-02;2023-10-02;livrée;2;498.34;0;598.01;EUR
CMD-000263;C2023-000263;CLI-01820;SIT-02273;COM-0049;Appel d’offres;2023-09-20;2023-09-24;2023-09-25;livrée;2;804.17;0;965;EUR
CMD-000264;C2023-000264;CLI-00971;SIT-01209;COM-0003;Agence;2023-09-20;2023-09-25;2023-10-04;livrée;1;4.52;0;5.42;EUR
CMD-000265;C2023-000265;CLI-00489;SIT-00595;COM-0015;Téléphone;2023-09-20;2023-10-02;2023-10-07;livrée;2;23857.43;0;28628.92;EUR
CMD-000266;C2023-000266;CLI-02197;;COM-0017;Agence;2023-09-20;2023-09-28;2023-10-08;livrée;2;7471.21;0;8965.45;EUR
CMD-000267;C2023-000267;CLI-01514;;COM-0002;Appel d’offres;2023-09-20;2023-09-27;2023-09-27;livrée;4;7991.33;0;9589.6;EUR
CMD-000268;C2023-000268;CLI-02314;;COM-0050;Web;2023-09-21;2023-09-24;2023-10-03;livrée;2;15444.4;0;18533.28;EUR
CMD-000269;C2023-000269;CLI-00622;;COM-0026;Téléphone;2023-09-21;2023-09-27;2023-10-02;livrée;4;28507.71;0;34209.25;EUR
CMD-000270;C2023-000270;CLI-02453;;COM-0056;Appel d’offres;2023-09-21;2023-09-29;2023-10-04;livrée;3;3919.09;0;4702.91;EUR
CMD-000271;C2023-000271;CLI-02242;SIT-02826;COM-0060;Appel d’offres;2023-09-21;2023-10-06;2023-10-04;livrée;4;3025.08;0;3630.1;EUR
CMD-000272;C2023-000272;CLI-01014;;COM-0020;Téléphone;2023-09-21;2023-10-02;2023-10-01;livrée;2;659.36;0;791.23;EUR
CMD-000273;C2023-000273;CLI-01277;SIT-01596;COM-0017;Web;2023-09-21;2023-09-25;2023-09-28;livrée;4;8137.8;0;9765.36;EUR
CMD-000274;C2023-000274;CLI-00415;SIT-00503;COM-0044;Web;2023-09-21;2023-09-27;2023-10-07;livrée;4;29204.33;0;35045.2;EUR
CMD-000275;C2023-000275;CLI-00841;SIT-01039;COM-0008;Partenaire;2023-09-21;2023-09-29;2023-10-06;livrée;6;2546.12;0;3055.34;EUR
CMD-000276;C2023-000276;CLI-02197;;COM-0017;Téléphone;2023-09-21;2023-10-02;2023-10-14;livrée;3;41441.28;0;49729.54;EUR
CMD-000277;C2023-000277;CLI-01878;;COM-0030;Agence;2023-09-21;2023-09-25;2023-09-27;livrée;3;5289.97;0;6347.96;EUR
CMD-000278;C2023-000278;CLI-01288;SIT-01613;COM-0059;Partenaire;2023-09-21;2023-09-29;2023-10-08;livrée;1;4776.93;0;5732.32;EUR
CMD-000279;C2023-000279;CLI-01855;SIT-02319;COM-0030;Appel d’offres;2023-09-21;2023-10-01;2023-10-01;livrée;1;1035.76;0;1242.91;EUR
CMD-000280;C2023-000280;CLI-00688;SIT-00847;COM-0018;Téléphone;2023-09-21;2023-10-04;2023-10-02;livrée;1;866.04;0;1039.25;EUR
CMD-000281;C2023-000281;CLI-00312;;COM-0049;Téléphone;2023-09-21;2023-09-25;2023-10-02;livrée;1;15592.69;2;18711.23;EUR
CMD-000282;C2023-000282;CLI-00139;SIT-00172;COM-0051;Web;2023-09-21;2023-10-05;;annulée;4;8914.49;0;10697.39;EUR
CMD-000283;C2023-000283;CLI-01564;SIT-01970;COM-0042;Appel d’offres;2023-09-21;2023-10-03;2023-10-10;livrée;1;4062.63;0;4875.16;EUR
CMD-000284;C2023-000284;CLI-02367;SIT-02969;COM-0012;Web;2023-09-21;2023-10-06;2023-10-07;livrée;4;11494.47;0;13793.36;EUR
CMD-000285;C2023-000285;CLI-99940;SIT-02384;COM-0034;Partenaire;2023-09-21;2023-10-02;2023-10-09;livrée;4;907.8;10;1089.36;EUR
CMD-000286;C2023-000286;CLI-00936;SIT-01154;COM-0024;Appel d’offres;2023-09-21;2023-10-04;2023-10-06;livrée;3;2193.95;0;2632.74;EUR
CMD-000287;C2023-000287;CLI-01468;;COM-0012;Téléphone;2023-09-21;2023-10-01;2023-10-02;livrée;5;10640.49;0;12768.59;EUR
CMD-000288;C2023-000288;CLI-01106;;COM-0022;Agence;2023-09-21;2023-09-27;2023-09-28;livrée;3;11014.37;2;13217.24;EUR
CMD-000289;C2023-000289;CLI-01329;;COM-0012;Appel d’offres;2023-09-21;2023-09-30;2023-10-03;livrée;6;3699.87;0;4439.84;EUR
CMD-000290;C2023-000290;CLI-01834;;COM-0031;Web;2023-09-21;2023-09-25;2023-10-04;livrée;5;5616.97;0;6740.36;EUR
CMD-000291;C2023-000291;CLI-00597;;COM-0001;Appel d’offres;2023-09-21;2023-09-29;2023-10-11;livrée;1;407.96;0;489.55;EUR
CMD-000292;C2023-000292;CLI-01190;SIT-01489;COM-0028;Agence;2023-09-21;2023-09-26;2023-10-05;livrée;3;1814.77;5;2177.72;EUR
CMD-000293;C2023-000293;CLI-01205;SIT-01502;COM-0009;Appel d’offres;2023-09-21;2023-10-01;2023-10-03;livrée;4;7744.21;0;9293.05;EUR
CMD-000294;C2023-000294;CLI-01726;SIT-02170;COM-0037;Agence;2023-09-21;2023-09-26;2023-10-05;livrée;3;376.34;0;451.61;EUR
CMD-000295;C2023-000295;CLI-00036;SIT-00036;COM-0034;Agence;2023-09-21;2023-10-03;2023-10-05;livrée;1;325.4;0;390.48;EUR
CMD-000296;C2023-000296;CLI-02499;;COM-0030;Téléphone;2023-09-21;2023-10-06;2023-10-06;livrée;1;200.54;0;240.65;EUR
CMD-000297;C2023-000297;CLI-01600;SIT-02013;COM-0057;Partenaire;2023-09-21;2023-09-25;;annulée;1;1588.52;0;1906.22;EUR
CMD-000298;C2023-000298;CLI-01704;SIT-02147;COM-0005;Agence;2023-09-22;2023-10-06;2023-10-06;livrée;1;10972.56;0;13167.07;EUR
CMD-000299;C2023-000299;CLI-01131;SIT-01400;COM-0054;Partenaire;2023-09-22;2023-10-01;2023-10-07;livrée;4;2340.96;0;2809.15;EUR
CMD-000300;C2023-000300;CLI-00782;SIT-00957;COM-0051;Web;2023-09-22;2023-10-04;2023-10-07;livrée;3;9449.65;0;11339.58;EUR
CMD-000301;C2023-000301;CLI-02462;SIT-03096;COM-0043;Web;2023-09-22;2023-09-30;2023-09-28;livrée;3;1041.86;0;1250.23;EUR
CMD-000302;C2023-000302;CLI-00022;;COM-0005;Partenaire;2023-09-22;2023-10-05;2023-10-13;livrée;1;25333.74;0;30400.49;EUR
CMD-000303;C2023-000303;CLI-00491;SIT-00597;COM-0028;Appel d’offres;2023-09-22;2023-10-07;2023-10-18;livrée;4;11677.7;0;14013.24;EUR
CMD-000304;C2023-000304;CLI-02260;;COM-0035;Web;2023-09-22;2023-10-01;2023-10-05;livrée;1;173.7;2;208.44;EUR
CMD-000305;C2023-000305;CLI-00092;;COM-0053;Partenaire;2023-09-22;2023-09-27;2023-10-03;livrée;1;8.81;0;10.57;EUR
CMD-000306;C2023-000306;CLI-00111;SIT-00128;COM-0030;Appel d’offres;2023-09-22;2023-10-06;2023-10-04;livrée;3;765.97;0;919.16;EUR
CMD-000307;C2023-000307;CLI-02154;SIT-02711;COM-0010;Appel d’offres;2023-09-22;2023-09-28;2023-09-29;livrée;4;21331.08;2;25597.3;EUR
CMD-000308;C2023-000308;CLI-00075;;COM-0018;Partenaire;2023-09-22;2023-09-30;2023-10-03;livrée;1;719.84;5;863.81;EUR
CMD-000309;C2023-000309;CLI-01182;;COM-0049;Agence;2023-09-22;2023-10-05;2023-10-07;livrée;5;25998.94;0;31198.73;EUR
CMD-000310;C2023-000310;CLI-01640;;COM-0016;Agence;2023-09-22;2023-10-05;2023-10-03;livrée;2;731.85;0;878.22;EUR
CMD-000311;C2023-000311;CLI-01247;SIT-01559;COM-0037;Appel d’offres;2023-09-22;2023-10-07;2023-10-18;livrée;3;4882.87;0;5859.44;EUR
CMD-000312;C2023-000312;CLI-00856;SIT-01058;COM-0028;Appel d’offres;2023-09-22;2023-10-07;2023-10-13;livrée;1;2086.88;0;2504.26;EUR
CMD-000313;C2023-000313;CLI-00667;;COM-0038;Web;2023-09-22;2023-09-27;2023-09-29;livrée;2;1732.69;0;2079.23;EUR
CMD-000314;C2023-000314;CLI-01340;SIT-01685;COM-0001;Partenaire;2023-09-22;2023-10-02;2023-10-07;livrée;1;3465.66;0;4158.79;EUR
CMD-000315;C2023-000315;CLI-01952;SIT-02433;COM-0029;Agence;2023-09-22;2023-09-28;2023-10-08;livrée;2;2608.43;5;3130.12;EUR
CMD-000316;C2023-000316;CLI-01840;SIT-02301;COM-0051;Appel d’offres;2023-09-22;2023-09-29;2023-09-30;livrée;2;738;2;885.6;EUR
CMD-000317;C2023-000317;CLI-00253;;COM-0001;Téléphone;2023-09-22;2023-09-27;2023-09-29;livrée;5;3677.86;0;4413.43;EUR
CMD-000318;C2023-000318;CLI-00737;;COM-0044;Agence;2023-09-22;2023-09-27;2023-09-27;livrée;2;242.23;0;290.68;EUR
CMD-000319;C2023-000319;CLI-00644;;COM-0039;Appel d’offres;2023-09-22;2023-10-01;2023-10-12;livrée;1;31.14;0;37.37;EUR
CMD-000320;C2023-000320;CLI-01650;SIT-02077;COM-0032;Appel d’offres;2023-09-22;2023-09-25;2023-09-28;livrée;2;2567.94;0;3081.53;EUR
CMD-000321;C2023-000321;CLI-01847;SIT-02310;COM-0058;Partenaire;2023-09-22;2023-09-30;2023-10-07;livrée;2;3912.9;0;4695.48;EUR
CMD-000322;C2023-000322;CLI-01055;SIT-01307;COM-0014;Téléphone;2023-09-22;2023-10-02;2023-10-12;livrée;2;21923.37;2;26308.04;EUR
CMD-000323;C2023-000323;CLI-01264;;COM-0029;Web;2023-09-22;2023-09-25;2023-10-07;livrée;1;2415.56;0;2898.67;EUR
CMD-000324;C2023-000324;CLI-00540;;COM-0026;Appel d’offres;2023-09-22;2023-09-29;2023-10-04;livrée;2;8111.54;10;9733.85;EUR
CMD-000325;C2023-000325;CLI-00438;SIT-00527;COM-0035;Web;2023-09-22;2023-09-26;2023-09-24;livrée;3;15188.25;0;18225.9;EUR
CMD-000326;C2023-000326;CLI-00856;SIT-01058;COM-0028;Web;2023-09-22;2023-09-29;2023-10-11;livrée;3;13423.96;0;16108.75;EUR
CMD-000327;C2023-000327;CLI-01924;SIT-02393;COM-0006;Agence;2023-09-22;2023-10-06;2023-10-18;livrée;4;3499.79;0;4199.75;EUR
CMD-000328;C2023-000328;CLI-01645;SIT-02068;COM-0057;Web;2023-09-22;2023-10-03;2023-10-12;livrée;1;95.37;0;114.44;EUR
CMD-000329;C2023-000329;CLI-00356;SIT-00432;COM-0051;Téléphone;2023-09-22;2023-09-27;2023-09-27;livrée;4;3677.06;0;4412.47;EUR
CMD-000330;C2023-000330;CLI-01734;;COM-0039;Agence;2023-09-22;2023-09-30;2023-10-11;livrée;3;4440;2;5328;EUR
CMD-000331;C2023-000331;CLI-01820;SIT-02274;COM-0049;Téléphone;2023-09-23;2023-10-03;2023-10-09;livrée;1;2.27;10;2.72;EUR
CMD-000332;C2023-000332;CLI-01911;;COM-0012;Appel d’offres;2023-09-23;2023-09-26;2023-09-25;livrée;4;8759.72;0;10511.66;EUR
CMD-000333;C2023-000333;CLI-00430;;COM-0007;Partenaire;2023-09-23;2023-10-03;2023-10-07;livrée;3;8228.98;0;9874.78;EUR
CMD-000334;C2023-000334;CLI-01464;SIT-01847;COM-0034;Téléphone;2023-09-23;2023-10-03;2023-10-10;livrée;5;5808.56;0;6970.27;EUR
CMD-000335;C2023-000335;CLI-01014;;COM-0020;Web;2023-09-23;2023-09-29;2023-10-11;livrée;3;2276.95;0;2732.34;EUR
CMD-000336;C2023-000336;CLI-01351;SIT-01701;COM-0011;Partenaire;2023-09-23;2023-09-30;2023-10-07;livrée;4;59.38;0;71.26;EUR
CMD-000337;C2023-000337;CLI-00864;SIT-01070;COM-0014;Téléphone;2023-09-23;2023-10-05;2023-10-06;livrée;2;14706.31;10;17647.57;EUR
CMD-000338;C2023-000338;CLI-01515;;COM-0059;Partenaire;2023-09-23;2023-10-06;2023-10-15;livrée;4;20444.78;0;24533.74;EUR
CMD-000339;C2023-000339;CLI-02240;;COM-0004;Appel d’offres;2023-09-23;2023-10-02;2023-09-30;livrée;3;8304.5;0;9965.4;EUR
CMD-000340;C2023-000340;CLI-02461;;COM-0002;Partenaire;2023-09-23;2023-10-08;2023-10-07;livrée;2;600.58;0;720.7;EUR
CMD-000341;C2023-000341;CLI-02500;SIT-03138;COM-0001;Partenaire;2023-09-23;2023-10-05;2023-10-16;livrée;1;3736.71;0;4484.05;EUR
CMD-000342;C2023-000342;CLI-00713;SIT-00886;COM-0033;Appel d’offres;2023-09-24;2023-09-27;2023-10-06;livrée;3;797.21;0;956.65;EUR
CMD-000343;C2023-000343;CLI-00902;SIT-01112;COM-0024;Web;2023-09-24;2023-09-27;2023-10-09;livrée;1;53.66;0;64.39;EUR
CMD-000344;C2023-000344;CLI-01339;SIT-01684;COM-0042;Partenaire;2023-09-24;2023-09-27;2023-10-05;livrée;2;1122.5;0;1347;EUR
CMD-000345;C2023-000345;CLI-01747;;COM-0048;Agence;2023-09-24;2023-10-06;2023-10-08;livrée;3;5113.62;0;6136.34;EUR
CMD-000346;C2023-000346;CLI-02456;SIT-03091;COM-0037;Appel d’offres;2023-09-24;2023-10-02;2023-10-05;livrée;5;2080.44;0;2496.53;EUR
CMD-000347;C2023-000347;CLI-01698;SIT-02138;COM-0050;Appel d’offres;2023-09-24;2023-09-29;2023-10-05;livrée;2;664.79;0;797.75;EUR
